node_id,timing_plan_id,time_day,cycle_length,coord_node_id,coord_phase,offset
39,1,00:00_15:00,80,0,206,54.5
75,1,00:00_15:00,80,0,206,0
78,1,00:00_15:00,70,0,206,0
80,1,00:00_15:00,70,0,206,0
82,1,00:00_15:00,60,0,206,0
84,1,00:00_15:00,90,0,206,0
87,1,00:00_15:00,90,0,206,0
98,1,00:00_15:00,70,0,206,0
