[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.5
allRedTime,0.5
Walk,5.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,4.0
LostTimeAdjust,0.0
ScenarioDate,03/28/2016

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
1,1,-1544,-368,0,,,,,,
2,3,11146,-2279,0,,,,,,
3,1,14398,-3558,0,,,,,,
4,0,486,-355,0,,,,,,
5,1,474,4198,0,,,,,,
6,1,502,-6778,0,,,,,,
7,0,3157,-357,0,,,,,,
8,1,3089,5033,0,,,,,,
9,1,3229,-5999,0,,,,,,
10,0,5850,-370,0,,,,,,
11,1,5778,4483,0,,,,,,
12,1,5865,-6188,0,,,,,,
13,0,7641,-354,0,,,,,,
14,1,7947,570,0,,,,,,
15,1,7275,-1746,0,,,,,,
16,0,9774,-399,0,,,,,,
17,1,9704,3353,0,,,,,,
18,0,10404,-922,0,,,,,,
19,1,12646,-521,0,,,,,,
20,0,12263,-2846,0,,,,,,
21,1,11169,-4823,0,,,,,,
22,0,5801,3004,0,,,,,,
23,1,4870,3648,0,,,,,,
24,1,7278,2367,0,,,,,,
25,0,5857,-5660,0,,,,,,
26,1,3975,-5670,0,,,,,,
27,1,6663,-5656,0,,,,,,
28,1,7411,554,0,,,,,,
29,1,7951,-1554,0,,,,,,
PermPhase1,10,,4,,,,,8,,,,,6,,,,,2,,2,,,,,,,,,,,,,,,,,
LostTime,10,,4,5.5,4,,,4,5.5,4,,,4,5.1,4,,,4,5.1,5.1,,,,,,,,,,,,,,,,,
Lost Time Adjust,10,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
IdealFlow,10,,1900,1900,1900,,,1900,1900,1900,,,1900,1900,1900,,,1900,1900,1900,,,,,,,,,,,,,,,,,
SatFlow,10,,1770,4699,0,,,1770,3481,0,,,1770,5003,0,,,1770,4779,1362,,,,,,,,,,,,,,,,,
SatFlowPerm,10,,382,4699,0,,,260,3481,0,,,398,5003,0,,,177,4779,1331,,,,,,,,,,,,,,,,,
Allow RTOR,10,,1,1,1,,,1,1,1,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,
SatFlowRTOR,10,,0,140,0,,,0,10,0,,,0,15,0,,,0,4,246,,,,,,,,,,,,,,,,,
Volume,10,,144,471,348,,,351,681,76,,,102,1410,140,,,153,789,254,,,,,,,,,,,,,,,,,
Peds,10,,1,0,11,,,11,0,1,,,5,0,6,,,6,0,5,,,,,,,,,,,,,,,,,
Bicycles,10,,0,0,1,,,0,0,1,,,0,0,3,,,0,0,2,,,,,,,,,,,,,,,,,
PHF,10,,0.93,0.93,0.93,,,0.93,0.93,0.93,,,0.93,0.93,0.93,,,0.93,0.93,0.93,,,,,,,,,,,,,,,,,
Growth,10,,100,100,100,,,100,100,100,,,100,100,100,,,100,100,100,,,,,,,,,,,,,,,,,
HeavyVehicles,10,,2,2,2,,,2,2,2,,,2,2,2,,,2,2,2,,,,,,,,,,,,,,,,,
BusStops,10,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
Midblock,10,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Distance,10,,,5290,,,,,3374,,,,,504,,,,,1309,,,,,,,,,,,,,,,,,,
TravelTime,10,,,120.2,,,,,76.7,,,,,11.5,,,,,29.8,,,,,,,,,,,,,,,,,,
Right Channeled,10,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Alignment,10,,0,0,1,,,0,0,1,,,0,0,1,,,0,0,1,,,,,,,,,,,,,,,,,
Enter Blocked,10,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
HeadwayFact,10,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,,
Turning Speed,10,,15,60,9,,,15,60,9,,,15,60,9,,,15,60,9,,,,,,,,,,,,,,,,,
FirstDetect,10,,20,100,,,,20,100,,,,20,100,,,,20,100,20,,,,,,,,,,,,,,,,,
LastDetect,10,,0,0,,,,0,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,
DetectPhase1,10,,7,4,,,,3,8,,,,1,6,,,,5,2,2,,,,,,,,,,,,,,,,,
DetectPhase2,10,,0,0,,,,0,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,
DetectPhase3,10,,0,0,,,,0,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,
DetectPhase4,10,,0,0,,,,0,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,
SwitchPhase,10,,0,0,,,,0,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,
numDetects,10,,1,2,,,,1,2,,,,1,2,,,,1,2,1,,,,,,,,,,,,,,,,,
DetectPos1,10,,0,0,,,,0,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,
DetectSize1,10,,20,6,,,,20,6,,,,20,6,,,,20,6,20,,,,,,,,,,,,,,,,,
DetectType1,10,,3,3,,,,3,3,,,,3,3,,,,3,3,3,,,,,,,,,,,,,,,,,
DetectExtend1,10,,0,0,,,,0,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,
DetectQueue1,10,,0,0,,,,0,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,
DetectDelay1,10,,0,0,,,,0,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,
DetectPos2,10,,,94,,,,,94,,,,,94,,,,,94,,,,,,,,,,,,,,,,,,
DetectSize2,10,,,6,,,,,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,
DetectType2,10,,,3,,,,,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,
DetectExtend2,10,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Exit Lanes,10,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
CBD,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic in shared lane,10,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,
Lane Group Flow,10,,155,880,0,,,377,814,0,,,110,1667,0,,,165,875,246,,,,,,,,,,,,,,,,,
Up Node,13,29,29,29,29,29,28,28,28,28,28,39,39,39,39,39,30,30,30,30,30,15,15,15,15,15,,,,,14,14,14,14,14,,
Dest Node,13,15,39,28,14,30,14,30,29,15,39,28,14,30,29,15,29,15,39,28,14,39,28,14,30,29,,,,,30,29,15,39,28,,
Lanes,13,0,2,0,0,1,0,2,0,0,1,0,2,2,0,1,0,2,2,0,1,0,0,0,0,0,,,,,0,0,0,0,0,,
Shared,13,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,0,0,0,0,,,
Width,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,,12,12,12,12,12,,
Storage,13,,,,,,,,,,,,200,,,,,100,,,,,,,,,,,,,,,,,,,
Taper,13,,,,,,,,,,,,25,,,,,25,,,,,,,,,,,,,,,,,,,
StLanes,13,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,
Grade,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,13,,,30,,,,,30,,,,,30,,,,,30,,,,,30,,,,,,,,,30,,,,
Phase1,13,,8,,,,,4,,,,,1,6,,,,5,2,,,,,,,,,,,,,,,,,,
PermPhase1,13,,8,,,8,,4,,,4,,,,,6,,,,,2,,,,,,,,,,,,,,,,
LostTime,13,4,7.5,4,4,7.5,4,7.5,4,4,7.5,4,7.5,7.7,4,7.7,4,7.5,7.7,4,7.7,4,4,4,4,4,,,,,4,4,4,4,4,,
Lost Time Adjust,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,
IdealFlow,13,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,,,1900,1900,1900,1900,1900,,
SatFlow,13,0,3433,0,0,1583,0,3433,0,0,1583,0,3433,3539,0,1583,0,3433,3539,0,1583,0,0,0,0,0,,,,,0,0,0,0,0,,
SatFlowPerm,13,0,3403,0,0,1583,0,3414,0,0,1583,0,3427,3539,0,1550,0,3428,3539,0,1560,0,0,0,0,0,,,,,0,0,0,0,0,,
Allow RTOR,13,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,1,1,1,1,0,,
SatFlowRTOR,13,0,0,0,0,267,0,0,0,0,179,0,0,0,0,255,0,0,0,0,490,0,0,0,0,0,,,,,0,0,0,0,0,,
Volume,13,0,541,0,0,328,0,759,0,0,153,0,273,1327,0,309,0,255,635,0,470,0,0,0,0,0,,,,,0,0,0,0,0,,
Peds,13,0,8,0,0,0,0,3,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,,
Bicycles,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,
PHF,13,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,,,,,0.96,0.96,0.96,0.96,0.96,,
Growth,13,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,100,100,100,100,100,,
HeavyVehicles,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,2,2,2,2,,
BusStops,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,
Midblock,13,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,
Distance,13,,,1239,,,,,937,,,,,482,,,,,852,,,,,1439,,,,,,,,,973,,,,
TravelTime,13,,,28.2,,,,,21.3,,,,,11.0,,,,,19.4,,,,,32.7,,,,,,,,,22.1,,,,
Right Channeled,13,,,,,1,,,,,1,,,,,1,,,,,1,,,,,0,,,,,,,,,0,,
Right Radius,13,,,,,100,,,,,100,,,,,100,,,,,100,,,,,,,,,,,,,,,,
Add Lanes,13,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,
Alignment,13,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,,,,,0,0,0,1,1,,
Enter Blocked,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,
HeadwayFact,13,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,13,15,15,60,9,9,15,15,60,9,9,15,15,60,9,9,15,15,60,9,9,15,15,60,9,9,,,,,15,15,60,9,9,,
FirstDetect,13,,20,,,6,,20,,,6,,20,100,,20,,20,100,,20,,,,,,,,,,,,,,,,
LastDetect,13,,0,,,0,,0,,,0,,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,
DetectPhase1,13,,8,,,8,,4,,,4,,1,6,,6,,5,2,,2,,,,,,,,,,,,,,,,
DetectPhase2,13,,0,,,0,,0,,,0,,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,
DetectPhase3,13,,0,,,0,,0,,,0,,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,
DetectPhase4,13,,0,,,0,,0,,,0,,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,
SwitchPhase,13,,0,,,0,,0,,,0,,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,
numDetects,13,,1,,,1,,1,,,1,,1,2,,1,,1,2,,1,,,,,,,,,,,,,,,,
DetectPos1,13,,0,,,0,,0,,,0,,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,
DetectSize1,13,,20,,,6,,20,,,6,,20,6,,20,,20,6,,20,,,,,,,,,,,,,,,,
DetectType1,13,,3,,,3,,3,,,3,,3,3,,3,,3,3,,3,,,,,,,,,,,,,,,,
DetectExtend1,13,,0,,,0,,0,,,0,,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,
DetectQueue1,13,,0,,,0,,0,,,0,,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,
DetectDelay1,13,,0,,,0,,0,,,0,,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,
DetectPos2,13,,,,,,,,,,,,,94,,,,,94,,,,,,,,,,,,,,,,,,
DetectSize2,13,,,,,,,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,
DetectType2,13,,,,,,,,,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,
DetectExtend2,13,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Exit Lanes,13,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,
CBD,13,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
Lane Group Flow,13,0,564,0,0,342,0,791,0,0,159,0,284,1382,0,322,0,266,661,0,490,0,0,0,0,0,,,,,0,0,0,0,0,,
Up Node,16,,33,33,33,,,17,17,17,,,30,30,30,,,18,18,18,,,,,,,,,,,,,,,,,
Dest Node,16,,30,17,18,,,18,33,30,,,17,18,33,,,33,30,17,,,,,,,,,,,,,,,,,
Lanes,16,,0,1,0,,,0,1,1,,,1,2,0,,,1,3,0,,,,,,,,,,,,,,,,,
Shared,16,,0,3,,,,0,1,,,,0,2,,,,0,2,,,,,,,,,,,,,,,,,,
Width,16,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,,
Storage,16,,,,,,,,,75,,,100,,,,,100,,,,,,,,,,,,,,,,,,,
Taper,16,,,,,,,,,25,,,25,,,,,25,,,,,,,,,,,,,,,,,,,
StLanes,16,,,,,,,,,0,,,1,,,,,1,,,,,,,,,,,,,,,,,,,
Grade,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,16,,,30,,,,,30,,,,,30,,,,,30,,,,,,,,,,,,,,,,,,
Phase1,16,,,4,,,,,8,,,,1,6,,,,,2,,,,,,,,,,,,,,,,,,
PermPhase1,16,,4,,,,,8,,8,,,6,,,,,2,,,,,,,,,,,,,,,,,,,
LostTime,16,,5,5,4,,,5,5,5,,,3,5.3,4,,,5.3,5.3,4,,,,,,,,,,,,,,,,,
Lost Time Adjust,16,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
IdealFlow,16,,1900,1900,1900,,,1900,1900,1900,,,1900,1900,1900,,,1900,1900,1900,,,,,,,,,,,,,,,,,
SatFlow,16,,0,1779,0,,,0,1775,1583,,,1770,3539,0,,,1863,5044,0,,,,,,,,,,,,,,,,,
SatFlowPerm,16,,0,1590,0,,,0,1332,1562,,,382,3539,0,,,1863,5044,0,,,,,,,,,,,,,,,,,
Allow RTOR,16,,1,1,1,,,1,1,1,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,
SatFlowRTOR,16,,0,1,0,,,0,0,217,,,0,0,0,,,0,12,0,,,,,,,,,,,,,,,,,
Volume,16,,5,3,1,,,157,3,283,,,136,2278,1,,,0,1038,48,,,,,,,,,,,,,,,,,
Peds,16,,1,0,7,,,7,0,1,,,2,0,0,,,0,0,2,,,,,,,,,,,,,,,,,
Bicycles,16,,0,0,4,,,0,0,0,,,0,0,4,,,0,0,1,,,,,,,,,,,,,,,,,
PHF,16,,0.95,0.95,0.95,,,0.95,0.95,0.95,,,0.95,0.95,0.95,,,0.95,0.95,0.95,,,,,,,,,,,,,,,,,
Growth,16,,100,100,100,,,100,100,100,,,100,100,100,,,100,100,100,,,,,,,,,,,,,,,,,
HeavyVehicles,16,,2,2,2,,,2,2,2,,,2,2,2,,,2,2,2,,,,,,,,,,,,,,,,,
BusStops,16,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
Midblock,16,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Distance,16,,,194,,,,,3753,,,,,1280,,,,,829,,,,,,,,,,,,,,,,,,
TravelTime,16,,,4.4,,,,,85.3,,,,,29.1,,,,,18.8,,,,,,,,,,,,,,,,,,
Right Channeled,16,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Alignment,16,,0,0,1,,,0,0,1,,,0,0,1,,,0,0,1,,,,,,,,,,,,,,,,,
Enter Blocked,16,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
HeadwayFact,16,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,,
Turning Speed,16,,15,60,9,,,15,60,9,,,15,60,9,,,15,60,9,,,,,,,,,,,,,,,,,
FirstDetect,16,,20,100,,,,20,100,20,,,20,100,,,,20,100,,,,,,,,,,,,,,,,,,
LastDetect,16,,0,0,,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectPhase1,16,,4,4,,,,8,8,8,,,1,6,,,,2,2,,,,,,,,,,,,,,,,,,
DetectPhase2,16,,0,0,,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectPhase3,16,,0,0,,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectPhase4,16,,0,0,,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
SwitchPhase,16,,0,0,,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
numDetects,16,,1,2,,,,1,2,1,,,1,2,,,,1,2,,,,,,,,,,,,,,,,,,
DetectPos1,16,,0,0,,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectSize1,16,,20,6,,,,20,6,20,,,20,6,,,,20,6,,,,,,,,,,,,,,,,,,
DetectType1,16,,3,3,,,,3,3,3,,,3,3,,,,3,3,,,,,,,,,,,,,,,,,,
DetectExtend1,16,,0,0,,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectQueue1,16,,0,0,,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectDelay1,16,,0,0,,,,0,0,0,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
DetectPos2,16,,,94,,,,,94,,,,,94,,,,,94,,,,,,,,,,,,,,,,,,
DetectSize2,16,,,6,,,,,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,
DetectType2,16,,,3,,,,,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,
DetectExtend2,16,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Exit Lanes,16,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
CBD,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,16,,0,9,0,,,0,168,298,,,143,2399,0,,,0,1144,0,,,,,,,,,,,,,,,,,
Up Node,18,,,,,,,19,,19,,,16,16,,,,,2,2,,,,,,,,,,,,,,,,,
Dest Node,18,,,,,,,2,,16,,,19,2,,,,,16,19,,,,,,,,,,,,,,,,,
Lanes,18,,,,,,,1,,1,,,1,2,,,,,3,0,,,,,,,,,,,,,,,,,
Shared,18,,,,,,,0,,,,,0,0,,,,,2,,,,,,,,,,,,,,,,,,
Width,18,,,,,,,12,,12,,,12,12,,,,,12,12,,,,,,,,,,,,,,,,,
Storage,18,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,
Taper,18,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,18,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Grade,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,18,,,,,,,30,,,,,,30,,,,,30,,,,,,,,,,,,,,,,,,
Phase1,18,,,,,,,4,,4,,,1,1,,,,,2,,,,,,,,,,,,,,,,,,
Phase2,18,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,
PermPhase1,18,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
LostTime,18,,,,,,,4.7,,4.7,,,3,3,,,,,5,4,,,,,,,,,,,,,,,,,
Lost Time Adjust,18,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,
IdealFlow,18,,,,,,,1900,,1900,,,1900,1900,,,,,1900,1900,,,,,,,,,,,,,,,,,
SatFlow,18,,,,,,,1770,,1583,,,1770,3539,,,,,5043,0,,,,,,,,,,,,,,,,,
SatFlowPerm,18,,,,,,,1760,,1583,,,368,3539,,,,,5043,0,,,,,,,,,,,,,,,,,
Allow RTOR,18,,,,,,,1,,1,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,
SatFlowRTOR,18,,,,,,,0,,37,,,0,0,,,,,12,0,,,,,,,,,,,,,,,,,
Volume,18,,,,,,,43,,36,,,69,2168,,,,,1129,52,,,,,,,,,,,,,,,,,
Peds,18,,,,,,,3,,0,,,3,0,,,,,0,3,,,,,,,,,,,,,,,,,
Bicycles,18,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,
PHF,18,,,,,,,0.98,,0.98,,,0.98,0.98,,,,,0.98,0.98,,,,,,,,,,,,,,,,,
Growth,18,,,,,,,100,,100,,,100,100,,,,,100,100,,,,,,,,,,,,,,,,,
HeavyVehicles,18,,,,,,,2,,2,,,2,2,,,,,2,2,,,,,,,,,,,,,,,,,
BusStops,18,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,
Midblock,18,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Distance,18,,,,,,,2345,,,,,,829,,,,,1566,,,,,,,,,,,,,,,,,,
TravelTime,18,,,,,,,53.3,,,,,,18.8,,,,,35.6,,,,,,,,,,,,,,,,,,
Right Channeled,18,,,,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Alignment,18,,,,,,,0,,1,,,0,0,,,,,0,1,,,,,,,,,,,,,,,,,
Enter Blocked,18,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,
HeadwayFact,18,,,,,,,1.00,,1.00,,,1.00,1.00,,,,,1.00,1.00,,,,,,,,,,,,,,,,,
Turning Speed,18,,,,,,,15,,9,,,15,60,,,,,60,9,,,,,,,,,,,,,,,,,
FirstDetect,18,,,,,,,20,,20,,,20,100,,,,,100,,,,,,,,,,,,,,,,,,
LastDetect,18,,,,,,,0,,0,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
DetectPhase1,18,,,,,,,4,,4,,,1,1,,,,,2,,,,,,,,,,,,,,,,,,
DetectPhase2,18,,,,,,,0,,1,,,0,2,,,,,0,,,,,,,,,,,,,,,,,,
DetectPhase3,18,,,,,,,0,,0,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
DetectPhase4,18,,,,,,,0,,0,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
SwitchPhase,18,,,,,,,0,,0,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
numDetects,18,,,,,,,1,,1,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,
DetectPos1,18,,,,,,,0,,0,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
DetectSize1,18,,,,,,,20,,20,,,20,6,,,,,6,,,,,,,,,,,,,,,,,,
DetectType1,18,,,,,,,3,,3,,,3,3,,,,,3,,,,,,,,,,,,,,,,,,
DetectExtend1,18,,,,,,,0,,0,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
DetectQueue1,18,,,,,,,0,,0,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
DetectDelay1,18,,,,,,,0,,0,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,
DetectPos2,18,,,,,,,,,,,,,94,,,,,94,,,,,,,,,,,,,,,,,,
DetectSize2,18,,,,,,,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,
DetectType2,18,,,,,,,,,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,
DetectExtend2,18,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
Exit Lanes,18,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,
CBD,18,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,18,,,,,,,44,,37,,,70,2212,,,,,1205,0,,,,,,,,,,,,,,,,,
Up Node,20,,21,21,21,,,36,36,36,,,37,37,37,,,35,35,35,,,,,,,,,,,,,,,,,
Dest Node,20,,37,36,35,,,35,21,37,,,36,35,21,,,21,37,36,,,,,,,,,,,,,,,,,
Lanes,20,,0,2,1,,,0,0,0,,,0,2,1,,,2,0,0,,,,,,,,,,,,,,,,,
Shared,20,,0,0,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,,,,,,,,,,
Width,20,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,,
Storage,20,,,,500,,,,,,,,,,400,,,550,,,,,,,,,,,,,,,,,,,
Taper,20,,,,25,,,,,,,,,,25,,,25,,,,,,,,,,,,,,,,,,,
StLanes,20,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Grade,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,20,,,30,,,,,30,,,,,30,,,,,30,,,,,,,,,,,,,,,,,,
Phase1,20,,,3,,,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,
PermPhase1,20,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,
LostTime,20,,4,5.3,4,,,4,4,4,,,4,5.6,4,,,5.6,4,4,,,,,,,,,,,,,,,,,
Lost Time Adjust,20,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
IdealFlow,20,,1900,1900,1900,,,1900,1900,1900,,,1900,1900,1900,,,1900,1900,1900,,,,,,,,,,,,,,,,,
SatFlow,20,,0,3539,1583,,,0,0,0,,,0,3539,1583,,,3433,0,0,,,,,,,,,,,,,,,,,
SatFlowPerm,20,,0,3539,1583,,,0,0,0,,,0,3539,1563,,,3431,0,0,,,,,,,,,,,,,,,,,
Allow RTOR,20,,1,1,0,,,1,1,1,,,1,1,0,,,1,1,1,,,,,,,,,,,,,,,,,
SatFlowRTOR,20,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
Volume,20,,0,280,242,,,0,0,0,,,0,1541,996,,,600,0,0,,,,,,,,,,,,,,,,,
Peds,20,,0,0,0,,,0,0,0,,,0,0,2,,,2,0,0,,,,,,,,,,,,,,,,,
Bicycles,20,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,
