INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
480,1,14360,33527,0,,,,,,
481,2,9600,-4380,0,,,,,,
482,2,12270,-450,0,,,,,,
483,1,5390,28023,0,,,,,,
484,1,20267,34725,0,,,,,,
485,1,20474,23370,0,,,,,,
486,2,10734,29648,0,,,,,,
487,2,6680,-200,0,,,,,,
488,1,4620,24880,0,,,,,,
489,1,5481,24810,0,,,,,,
490,2,7063,-431,0,,,,,,
491,2,6830,850,0,,,,,,
492,1,18206,28138,0,,,,,,
493,1,26694,24247,0,,,,,,
494,1,21129,27616,0,,,,,,
495,1,4944,10279,0,,,,,,
496,3,21793,31872,0,,,,,,
497,1,19793,24382,0,,,,,,
498,3,5012,27386,0,,,,,,
499,1,17393,30161,0,,,,,,
500,0,10255,35220,0,,,,,,
501,1,9606,10313,0,,,,,,
502,1,8969,27293,0,,,,,,
503,0,11608,34209,0,,,,,,
504,0,12243,33560,0,,,,,,
505,0,13389,33201,0,,,,,,
506,0,13988,33011,0,,,,,,
507,0,15017,32315,0,,,,,,
508,1,8969,26546,0,,,,,,
509,0,15814,28655,0,,,,,,
510,1,8892,11219,0,,,,,,
511,0,16654,28655,0,,,,,,
512,0,18194,27965,0,,,,,,
513,0,18654,27800,0,,,,,,
514,0,19104,27385,0,,,,,,
515,0,19574,27075,0,,,,,,
516,0,20034,26685,0,,,,,,
517,0,20844,26035,0,,,,,,
518,2,12210,7180,0,,,,,,
519,0,21194,25665,0,,,,,,
520,0,22014,24795,0,,,,,,
521,0,22624,24045,0,,,,,,
522,0,23464,24045,0,,,,,,
523,0,24704,24045,0,,,,,,
524,0,25104,24045,0,,,,,,
525,0,26094,24045,0,,,,,,
526,0,26694,24045,0,,,,,,
527,0,27344,24045,0,,,,,,
528,0,28414,24045,0,,,,,,
529,1,18249,30052,0,,,,,,
530,0,30044,24045,0,,,,,,
531,1,19321,29557,0,,,,,,
532,0,31274,24045,0,,,,,,
533,0,31644,24045,0,,,,,,
534,0,32154,24045,0,,,,,,
535,1,18057,29609,0,,,,,,
536,0,33014,24045,0,,,,,,
537,0,33504,24045,0,,,,,,
538,1,19333,29093,0,,,,,,
539,1,20294,26035,0,,,,,,
540,1,15380,27169,0,,,,,,
541,1,15407,26208,0,,,,,,
542,1,21322,25795,0,,,,,,
543,1,14452,27154,0,,,,,,
544,1,14449,26224,0,,,,,,
545,1,9098,-1115,0,,,,,,
546,1,19492,21585,0,,,,,,
547,1,19495,21277,0,,,,,,
548,2,17146,21405,0,,,,,,
549,2,20618,21408,0,,,,,,
550,1,5802,-5145,0,,,,,,
551,1,10230,-8230,0,,,,,,
552,1,9133,-8230,0,,,,,,
744,0,4948,10781,0,,,,,,
745,0,6579,-5142,0,,,,,,
746,0,7036,-5129,0,,,,,,
747,0,5005,26681,0,,,,,,
1990,3,28734,24045,0,,,,,,
2881,3,30981,-638,0,,,,,,
3021,1,8727,21595,0,,,,,,
5201,2,15198,30143,0,,,,,,
5202,2,15668,29925,0,,,,,,
5203,2,15514,29465,0,,,,,,
5204,2,16067,29420,0,,,,,,
5205,2,17098,29537,0,,,,,,
5206,2,15634,27615,0,,,,,,
5207,2,15924,27035,0,,,,,,
5208,2,18561,29424,0,,,,,,
5210,2,12837,10261,0,,,,,,
5213,2,21924,29335,0,,,,,,
5214,2,30974,26685,0,,,,,,
5215,2,32234,26688,0,,,,,,
5216,2,32074,29375,0,,,,,,
5217,2,31102,29373,0,,,,,,
5221,2,30974,24045,0,,,,,,
5226,2,21894,24045,0,,,,,,
5227,2,17854,24045,0,,,,,,
5229,2,16044,24045,0,,,,,,
5230,2,12904,26985,0,,,,,,
5231,2,12904,26485,0,,,,,,
5232,2,10294,26385,0,,,,,,
5233,2,10954,24045,0,,,,,,
5234,2,13161,24029,0,,,,,,
5235,2,13771,24035,0,,,,,,
5236,2,14224,24045,0,,,,,,
5238,2,12904,21825,0,,,,,,
5239,2,12924,21205,0,,,,,,
5240,2,12424,18745,0,,,,,,
5241,2,13224,18745,0,,,,,,
5242,2,9874,17500,0,,,,,,
5243,2,10292,16484,0,,,,,,
5244,2,12924,16845,0,,,,,,
5245,2,12994,16563,0,,,,,,
5246,2,26394,16125,0,,,,,,
5248,2,30854,16125,0,,,,,,
5249,2,31074,16125,0,,,,,,
5250,2,32074,16125,0,,,,,,
5261,2,26064,14093,0,,,,,,
5262,2,26054,12938,0,,,,,,
5263,2,20794,13845,0,,,,,,
5264,2,20784,12965,0,,,,,,
5265,2,18174,16375,0,,,,,,
5266,2,18174,15925,0,,,,,,
5267,2,16494,14455,0,,,,,,
5268,2,16799,13903,0,,,,,,
5269,2,16814,13085,0,,,,,,
5270,2,16654,25235,0,,,,,,
5271,2,31773,26018,0,,,,,,
5272,2,30354,26685,0,,,,,,
5274,2,10294,14625,0,,,,,,
5275,2,10294,15045,0,,,,,,
5276,2,29487,21678,0,,,,,,
5277,3,31283,21984,0,,,,,,
5278,3,17151,24113,0,,,,,,
5279,3,31274,26385,0,,,,,,
5280,2,32604,26678,0,,,,,,
5281,3,16654,24295,0,,,,,,
5282,3,31774,21705,0,,,,,,
5283,3,31274,16734,0,,,,,,
5284,3,31774,16495,0,,,,,,
5286,2,31269,22361,0,,,,,,
5287,2,10594,21405,0,,,,,,
5288,2,20264,24720,0,,,,,,
5289,2,31787,20772,0,,,,,,
5290,3,31774,21075,0,,,,,,
5291,3,31274,21055,0,,,,,,
5292,3,31752,26385,0,,,,,,
5293,3,17044,24045,0,,,,,,
7001,2,8507,30153,0,,,,,,
7002,2,10223,31006,0,,,,,,
7003,1,11934,30318,0,,,,,,
7004,3,16626,29896,0,,,,,,
7005,1,19984,29657,0,,,,,,
7008,1,27414,30105,0,,,,,,
7009,1,31374,30375,0,,,,,,
7010,1,31654,30375,0,,,,,,
7011,1,33574,29375,0,,,,,,
7016,1,34004,27405,0,,,,,,
7025,1,34974,16125,0,,,,,,
7027,2,31274,14925,0,,,,,,
7028,1,28714,14925,0,,,,,,
7029,1,27404,15325,0,,,,,,
7030,1,26654,13625,0,,,,,,
7031,1,26654,13315,0,,,,,,
7033,1,25461,13304,0,,,,,,
7034,1,25454,13615,0,,,,,,
7035,1,23474,15325,0,,,,,,
7036,1,21864,15325,0,,,,,,
7037,1,21384,13595,0,,,,,,
7038,1,21384,13315,0,,,,,,
7040,1,20184,13295,0,,,,,,
7041,1,20184,13580,0,,,,,,
7042,1,18174,14625,0,,,,,,
7043,1,17432,14425,0,,,,,,
7044,1,17604,13525,0,,,,,,
7045,1,17604,13385,0,,,,,,
7046,2,16837,11304,0,,,,,,
7047,1,16004,13385,0,,,,,,
7048,1,16004,13525,0,,,,,,
7049,1,15994,14455,0,,,,,,
7050,1,15514,15325,0,,,,,,
7051,1,14244,15325,0,,,,,,
7053,2,10248,12058,0,,,,,,
7054,3,19894,24785,0,,,,,,
7055,1,9494,17500,0,,,,,,
7057,1,9494,20045,0,,,,,,
7059,2,9684,23651,0,,,,,,
7060,1,3234,26681,0,,,,,,
7061,1,9494,27995,0,,,,,,
7201,1,11094,27995,0,,,,,,
7202,1,15248,29465,0,,,,,,
7203,1,15627,29345,0,,,,,,
7204,1,15314,28655,0,,,,,,
7205,1,14484,27965,0,,,,,,
7207,1,16154,25635,0,,,,,,
7208,1,17154,25635,0,,,,,,
7209,1,17214,26185,0,,,,,,
7210,1,17674,26185,0,,,,,,
7211,1,17674,27185,0,,,,,,
7212,1,17214,27185,0,,,,,,
7213,1,16969,27135,0,,,,,,
7214,1,16154,27135,0,,,,,,
7215,1,16154,27555,0,,,,,,
7216,1,17154,27555,0,,,,,,
7217,1,17154,28655,0,,,,,,
7219,1,19042,25385,0,,,,,,
7221,1,23464,27405,0,,,,,,
7222,1,25754,25025,0,,,,,,
7223,1,26894,25025,0,,,,,,
7224,1,27414,28505,0,,,,,,
7225,1,28714,27571,0,,,,,,
7226,1,28714,25819,0,,,,,,
7227,1,34004,26142,0,,,,,,
7232,1,33014,24745,0,,,,,,
7233,1,32154,23405,0,,,,,,
7234,1,30044,24845,0,,,,,,
7235,1,30044,23205,0,,,,,,
7236,1,28414,24845,0,,,,,,
7237,1,28414,23205,0,,,,,,
7238,1,26694,23605,0,,,,,,
7239,1,25104,24605,0,,,,,,
7240,1,25104,23205,0,,,,,,
7241,1,23464,23149,0,,,,,,
7242,1,22624,23165,0,,,,,,
7243,1,21644,23375,0,,,,,,
7244,1,21644,22365,0,,,,,,
7245,1,19484,23605,0,,,,,,
7246,1,18834,24805,0,,,,,,
7247,1,18834,23305,0,,,,,,
7248,1,18174,24805,0,,,,,,
7249,1,17544,24805,0,,,,,,
7250,1,11094,23495,0,,,,,,
7251,1,11094,20045,0,,,,,,
7252,1,11094,17425,0,,,,,,
7253,1,15194,18745,0,,,,,,
7254,1,15654,18745,0,,,,,,
7255,1,20044,19955,0,,,,,,
7256,1,21644,19955,0,,,,,,
7257,1,24194,19065,0,,,,,,
7258,1,25294,18725,0,,,,,,
7259,1,29660,18725,0,,,,,,
7260,1,31409,20396,0,,,,,,
7261,1,31652,20396,0,,,,,,
7262,1,31616,17145,0,,,,,,
7263,1,31427,17382,0,,,,,,
7264,1,28714,17325,0,,,,,,
7265,1,27404,16925,0,,,,,,
7266,1,23474,16925,0,,,,,,
7267,1,21864,16925,0,,,,,,
7268,1,14244,16925,0,,,,,,
7269,1,31413,22824,0,,,,,,
7270,1,31604,22545,0,,,,,,
7271,1,23464,22005,0,,,,,,
7272,1,21974,21805,0,,,,,,
7273,1,15924,25875,0,,,,,,
7274,1,31584,25655,0,,,,,,
7275,1,31394,25655,0,,,,,,
7287,1,16353,28324,0,,,,,,
7288,1,26894,17455,0,,,,,,
7289,1,33504,23745,0,,,,,,
7290,1,28734,24457,0,,,,,,
7291,1,17544,23845,0,,,,,,
7292,1,25294,18085,0,,,,,,
7293,1,10694,14235,0,,,,,,
7295,1,10694,13835,0,,,,,,
7296,1,14234,22205,0,,,,,,
7297,1,14234,20605,0,,,,,,
7298,1,21974,20605,0,,,,,,
7299,1,29564,20905,0,,,,,,
7300,1,29584,21905,0,,,,,,
7301,1,11964,21105,0,,,,,,
7302,1,11964,21705,0,,,,,,
7303,1,22439,24796,0,,,,,,
7304,1,23464,20705,0,,,,,,
7305,1,26194,18005,0,,,,,,
