osm_node_id,time_window,time_interval,travel_time_delta,capacity,v_over_c,cycle_no,cycle_length,green_time,red_time,stage_no,mvmt_text_id,start_green_time,end_green_time,geometry
89,000009_000036,None,None,1188,0.88,0,80,27,53,1,EBT,000009,000036,0
89,000009_000036,None,None,0,0,0,80,27,53,1,EBR,000009,000036,0
89,000000_000009,None,None,228,0.67,0,80,9,71,1,WBL,000000,000009,0
89,000009_000036,None,None,792,2.28,0,80,27,53,1,WBT,000009,000036,0
89,000009_000036,None,None,0,0,0,80,27,53,1,WBR,000009,000036,0
89,000036_000045,None,None,120,0.82,0,80,9,71,2,NBL,000036,000045,0
89,000036_000120,None,None,689,0.18,0,80,44,36,2,NBT,000036,000120,0
89,000036_000120,None,None,6197,0.013716314,0,80,44,36,2,NBR,000036,000120,0
89,000045_000120,None,None,128,0.42,0,80,35,45,2,SBL,000045,000120,0
89,000045_000120,None,None,534,0.11,0,80,35,45,2,SBT,000045,000120,0
89,000045_000120,None,None,534,0.058052434,0,80,35,45,2,SBR,000045,000120,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,1,EBL,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,1,EBT,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,1,EBR,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,1,WBL,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,1,WBT,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,1,WBR,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,2,NBL,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,2,NBT,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,2,NBR,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,2,SBL,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,2,SBT,000000,000000,0
90,000000_000000,None,None,#N/A,#N/A,0,140,#N/A,#N/A,2,SBR,000000,000000,0
91,000000_000019,None,None,228,0.85,0,130,19,111,1,EBL,000000,000019,0
91,000009_00017,None,None,1716,0.3,0,130,58,72,1,EBT,000009,00017,0
91,000009_00017,None,None,0,0,0,130,58,72,1,EBR,000009,00017,0
91,000000_000009,None,None,144,0.4,0,130,9,121,1,WBL,000000,000009,0
91,000019_00017,None,None,932,1.21,0,130,48,82,1,WBT,000019,00017,0
91,000019_00017,None,None,0,0,0,130,48,82,1,WBR,000019,00017,0
91,00017_000131,None,None,221,1.31,0,130,24,106,2,NBL,00017,000131,0
91,00017_000210,None,None,1250,0.9,0,130,63,67,2,NBT,00017,000210,0
91,00017_000210,None,None,15624,0.004032258,0,130,63,67,2,NBR,00017,000210,0
91,000131_000210,None,None,66,1.47,0,130,39,91,2,SBL,000131,000210,0
91,000131_000210,None,None,741,0.49,0,130,39,91,2,SBT,000131,000210,0
91,000131_000210,None,None,1483,0.06945381,0,130,39,91,2,SBR,000131,000210,0
92,000000_000029,None,None,114,0.51,0,70,29,41,1,EBL,000000,000029,0
92,000000_000029,None,None,984,0.84,0,70,29,41,1,EBT,000000,000029,0
92,000000_000029,None,None,0,0,0,70,29,41,1,EBR,000000,000029,0
92,000000_000029,None,None,125,0.66,0,70,29,41,1,WBL,000000,000029,0
92,000000_000029,None,None,984,1.8,0,70,29,41,1,WBT,000000,000029,0
92,000000_000029,None,None,0,0,0,70,29,41,1,WBR,000000,000029,0
92,000029_000038,None,None,138,0.44,0,70,9,61,2,NBL,000029,000038,0
92,000029_000110,None,None,728,0.35,0,70,41,29,2,NBT,000029,000110,0
92,000029_000110,None,None,6551,0.004732102,0,70,41,29,2,NBR,000029,000110,0
92,000038_000110,None,None,142,0.29,0,70,32,38,2,SBL,000038,000110,0
92,000038_000110,None,None,551,0.18,0,70,32,38,2,SBT,000038,000110,0
92,000038_000110,None,None,551,0.036297641,0,70,32,38,2,SBR,000038,000110,0
93,000023_000100,None,None,757,0,0,60,37,23,2,WBL,000023,000100,0
93,000023_000100,None,None,757,0,0,60,37,23,2,WBT,000023,000100,0
93,000023_000100,None,None,0,0,0,60,37,23,2,WBR,000023,000100,0
93,000000_000023,None,None,0,0,0,60,23,37,1,NBL,000000,000023,0
93,000000_000023,None,None,1308,1.88,0,60,23,37,1,NBT,000000,000023,0
93,000000_000023,None,None,15698,0.001847369,0,60,23,37,1,NBR,000000,000023,0
93,000000_000023,None,None,124,0.4,0,60,23,37,1,SBL,000000,000023,0
93,000000_000023,None,None,1308,0.49,0,60,23,37,1,SBT,000000,000023,0
93,000000_000023,None,None,3924,0,0,60,23,37,1,SBR,000000,000023,0
94,000110_000127,None,None,198,0.86,0,140,17,123,2,EBL,000110,000127,0
94,000126_000220,None,None,1475,0.36,0,140,54,86,2,EBT,000126,000220,0
94,000126_000220,None,None,0,0,0,140,54,86,2,EBR,000126,000220,0
94,000110_000126,None,None,195,0.78,0,140,16,124,2,WBL,000110,000126,0
94,000127_000220,None,None,964,1.3,0,140,53,87,2,WBT,000127,000220,0
94,000127_000220,None,None,0,0,0,140,53,87,2,WBR,000127,000220,0
94,000000_000019,None,None,610,0.58,0,140,19,121,1,NBL,000000,000019,0
94,000010_000110,None,None,1652,1.29,0,140,60,80,1,NBT,000010,000110,0
94,000010_000110,None,None,35251,0.00536155,0,140,60,80,1,NBR,000010,000110,0
94,000000_000010,None,None,275,0.52,0,140,10,130,1,SBL,000000,000010,0
94,000019_000110,None,None,1387,0.47,0,140,51,89,1,SBT,000019,000110,0
94,000019_000110,None,None,4161,0.033886085,0,140,51,89,1,SBR,000019,000110,0
95,000027_000040,None,None,0,0,0,40,13,27,2,EBL,000027,000040,0
95,000027_000040,None,None,68850,0,0,40,13,27,2,EBT,000027,000040,0
95,000027_000040,None,None,0,0,0,40,13,27,2,EBR,000027,000040,0
95,000027_000040,None,None,0,0,0,40,13,27,2,WBL,000027,000040,0
95,000027_000040,None,None,68850,0,0,40,13,27,2,WBT,000027,000040,0
95,000027_000040,None,None,0,0,0,40,13,27,2,WBR,000027,000040,0
95,000000_000027,None,None,0,0,0,40,27,13,1,NBL,000000,000027,0
95,000000_000027,None,None,0,0,0,40,27,13,1,NBT,000000,000027,0
95,000000_000027,None,None,0,0,0,40,27,13,1,NBR,000000,000027,0
95,000000_000027,None,None,0,0,0,40,27,13,1,SBL,000000,000027,0
95,000000_000027,None,None,0,0,0,40,27,13,1,SBT,000000,000027,0
95,000000_000027,None,None,0,0,0,40,27,13,1,SBR,000000,000027,0
96,000000_000032,None,None,115,0.54,0,70,32,38,1,EBL,000000,000032,0
96,000000_000032,None,None,1652,0.45,0,70,32,38,1,EBT,000000,000032,0
96,000000_000032,None,None,0,0,0,70,32,38,1,EBR,000000,000032,0
96,000000_000032,None,None,129,0.23,0,70,32,38,1,WBL,000000,000032,0
96,000000_000032,None,None,1652,0.98,0,70,32,38,1,WBT,000000,000032,0
96,000000_000032,None,None,0,0,0,70,32,38,1,WBR,000000,000032,0
96,000032_000110,None,None,428,0.09,0,70,38,32,2,NBL,000032,000110,0
96,000032_000110,None,None,669,0.01,0,70,38,32,2,NBT,000032,000110,0
96,000032_000110,None,None,6019,0.002159827,0,70,38,32,2,NBR,000032,000110,0
96,000032_000110,None,None,427,0.11,0,70,38,32,2,SBL,000032,000110,0
96,000032_000110,None,None,669,0.01,0,70,38,32,2,SBT,000032,000110,0
96,000032_000110,None,None,669,0.074738416,0,70,38,32,2,SBR,000032,000110,0
97,000000_000126,None,None,57,0.51,0,140,86,54,1,EBL,000000,000126,0
97,000000_000126,None,None,2420,0.33,0,140,86,54,1,EBT,000000,000126,0
97,000000_000126,None,None,0,0,0,140,86,54,1,EBR,000000,000126,0
97,000000_000126,None,None,64,0.8,0,140,86,54,1,WBL,000000,000126,0
97,000000_000126,None,None,2420,0.72,0,140,86,54,1,WBT,000000,000126,0
97,000000_000126,None,None,0,0,0,140,86,54,1,WBR,000000,000126,0
97,000126_000220,None,None,307,0.26,0,140,54,86,2,NBL,000126,000220,0
97,000126_000220,None,None,492,0.08,0,140,54,86,2,NBT,000126,000220,0
97,000126_000220,None,None,4426,0.003615002,0,140,54,86,2,NBR,000126,000220,0
97,000126_000220,None,None,66,1.24,0,140,54,86,2,SBL,000126,000220,0
97,000126_000220,None,None,492,0.11,0,140,54,86,2,SBT,000126,000220,0
97,000126_000220,None,None,492,0.06097561,0,140,54,86,2,SBR,000126,000220,0
99,000000_000012,None,None,413,0.35,0,120,12,108,1,EBL,000000,000012,0
99,000012_00016,None,None,1721,0.42,0,120,54,66,1,EBT,000012,00016,0
99,000012_00016,None,None,0,0,0,120,54,66,1,EBR,000012,00016,0
99,000000_000012,None,None,413,0.31,0,120,12,108,1,WBL,000000,000012,0
99,000012_00016,None,None,1721,0.85,0,120,54,66,1,WBT,000012,00016,0
99,000012_00016,None,None,0,0,0,120,54,66,1,WBR,000012,00016,0
99,00016_000117,None,None,321,0.85,0,120,11,109,2,NBL,00016,000117,0
99,000115_000200,None,None,941,1.4,0,120,45,75,2,NBT,000115,000200,0
99,000115_000200,None,None,16937,0.008324969,0,120,45,75,2,NBR,000115,000200,0
99,00016_000115,None,None,#N/A,#N/A,0,120,#N/A,#N/A,2,SBL,00016,000115,0
99,000117_000200,None,None,895,0.46,0,120,43,77,2,SBT,000117,000200,0
99,000117_000200,None,None,1790,0.034636872,0,120,43,77,2,SBR,000117,000200,0
101,000035_000100,None,None,174,0,0,60,25,35,2,EBL,000035,000100,0
101,000035_000100,None,None,493,0,0,60,25,35,2,EBT,000035,000100,0
101,000035_000100,None,None,0,0,0,60,25,35,2,EBR,000035,000100,0
101,000035_000100,None,None,174,0.01,0,60,25,35,2,WBL,000035,000100,0
101,000035_000100,None,None,493,0,0,60,25,35,2,WBT,000035,000100,0
101,000035_000100,None,None,0,0,0,60,25,35,2,WBR,000035,000100,0
101,000000_000009,None,None,164,0,0,60,9,51,1,NBL,000000,000009,0
101,000000_000035,None,None,727,0,0,60,35,25,1,NBT,000000,000035,0
101,000000_000035,None,None,6546,0,0,60,35,25,1,NBR,000000,000035,0
101,000009_000035,None,None,176,0.01,0,60,26,34,1,SBL,000009,000035,0
101,000009_000035,None,None,516,0,0,60,26,34,1,SBT,000009,000035,0
101,000009_000035,None,None,516,0,0,60,26,34,1,SBR,000009,000035,0
102,000000_000009,None,None,249,0.11,0,70,9,61,1,EBL,000000,000009,0
102,000009_000032,None,None,1121,1.11,0,70,23,47,1,EBT,000009,000032,0
102,000009_000032,None,None,0,0,0,70,23,47,1,EBR,000009,000032,0
102,000000_000009,None,None,258,0.45,0,70,9,61,1,WBL,000000,000009,0
102,000009_000032,None,None,1121,1.84,0,70,23,47,1,WBT,000009,000032,0
102,000009_000032,None,None,0,0,0,70,23,47,1,WBR,000009,000032,0
102,000032_000110,None,None,432,0.28,0,70,38,32,2,NBL,000032,000110,0
102,000032_000110,None,None,669,0.26,0,70,38,32,2,NBT,000032,000110,0
102,000032_000110,None,None,2675,0.057196262,0,70,38,32,2,NBR,000032,000110,0
102,000032_000110,None,None,403,0.07,0,70,38,32,2,SBL,000032,000110,0
102,000032_000110,None,None,669,0.03,0,70,38,32,2,SBT,000032,000110,0
102,000032_000110,None,None,669,0.029895366,0,70,38,32,2,SBR,000032,000110,0
103,000000_000045,None,None,0,0,0,140,45,95,1,EBL,000000,000045,0
103,000000_000045,None,None,0,0,0,140,45,95,1,EBT,000000,000045,0
103,000000_000045,None,None,0,0,0,140,45,95,1,EBR,000000,000045,0
103,000000_000045,None,None,124,#DIV/0!,0,140,45,95,1,WBL,000000,000045,0
103,000000_000045,None,None,0,0,0,140,45,95,1,WBT,000000,000045,0
103,000000_000045,None,None,0,0,0,140,45,95,1,WBR,000000,000045,0
103,000045_000220,None,None,0,0,0,140,95,45,2,SBL,000045,000220,0
103,000045_000220,None,None,0,0,0,140,95,45,2,SBT,000045,000220,0
103,000045_000220,None,None,0,0,0,140,95,45,2,SBR,000045,000220,0
104,000038_000110,None,None,134,0.16,0,70,32,38,2,EBL,000038,000110,0
104,000038_000110,None,None,551,0.01,0,70,32,38,2,EBT,000038,000110,0
104,000038_000110,None,None,0,0,0,70,32,38,2,EBR,000038,000110,0
104,000038_000110,None,None,151,0.15,0,70,32,38,2,WBL,000038,000110,0
104,000038_000110,None,None,551,0.08,0,70,32,38,2,WBT,000038,000110,0
104,000038_000110,None,None,0,0,0,70,32,38,2,WBR,000038,000110,0
104,000000_000009,None,None,138,0.75,0,70,9,61,1,NBL,000000,000009,0
104,000000_000038,None,None,1338,1.03,0,70,38,32,1,NBT,000000,000038,0
104,000000_000038,None,None,16721,0.002212786,0,70,38,32,1,NBR,000000,000038,0
104,000009_000038,None,None,#N/A,#N/A,0,70,#N/A,#N/A,1,SBL,000009,000038,0
104,000009_000038,None,None,984,0.85,0,70,29,41,1,SBT,000009,000038,0
104,000009_000038,None,None,1967,0.059481444,0,70,29,41,1,SBR,000009,000038,0
105,000046_000120,None,None,117,0.05,0,80,34,46,2,EBL,000046,000120,0
105,000046_000120,None,None,516,0.01,0,80,34,46,2,EBT,000046,000120,0
105,000046_000120,None,None,0,0,0,80,34,46,2,EBR,000046,000120,0
105,000046_000120,None,None,132,0.13,0,80,34,46,2,WBL,000046,000120,0
105,000046_000120,None,None,516,0.12,0,80,34,46,2,WBT,000046,000120,0
105,000046_000120,None,None,0,0,0,80,34,46,2,WBR,000046,000120,0
105,000000_000016,None,None,229,1.36,0,80,16,64,1,NBL,000000,000016,0
105,000009_000046,None,None,1136,1.58,0,80,37,43,1,NBT,000009,000046,0
105,000009_000046,None,None,14200,0.003873239,0,80,37,43,1,NBR,000009,000046,0
105,000000_000009,None,None,#N/A,#N/A,0,80,#N/A,#N/A,1,SBL,000000,000009,0
105,000016_000046,None,None,895,0.56,0,80,30,50,1,SBT,000016,000046,0
105,000016_000046,None,None,1790,0.004469274,0,80,30,50,1,SBR,000016,000046,0
106,000043_000120,None,None,124,0.11,0,80,37,43,2,EBL,000043,000120,0
106,000043_000120,None,None,568,0.1,0,80,37,43,2,EBT,000043,000120,0
106,000043_000120,None,None,0,0,0,80,37,43,2,EBR,000043,000120,0
106,000043_000120,None,None,124,0.01,0,80,37,43,2,WBL,000043,000120,0
106,000043_000120,None,None,568,0.05,0,80,37,43,2,WBT,000043,000120,0
106,000043_000120,None,None,0,0,0,80,37,43,2,WBR,000043,000120,0
106,000000_000009,None,None,120,0.48,0,80,9,71,1,NBL,000000,000009,0
106,000000_000043,None,None,2014,1.12,0,80,43,37,1,NBT,000000,000043,0
106,000000_000043,None,None,32893,3.04016E-05,0,80,43,37,1,NBR,000000,000043,0
106,000009_000043,None,None,96,0.06,0,80,34,46,1,SBL,000009,000043,0
106,000009_000043,None,None,1549,0.48,0,80,34,46,1,SBT,000009,000043,0
106,000009_000043,None,None,4647,0.002582311,0,80,34,46,1,SBR,000009,000043,0
107,000039_000120,None,None,118,0,0,80,41,39,2,EBL,000039,000120,0
107,000039_000120,None,None,651,0,0,80,41,39,2,EBT,000039,000120,0
107,000039_000120,None,None,0,0,0,80,41,39,2,EBR,000039,000120,0
107,000039_000120,None,None,0,0,0,80,41,39,2,WBL,000039,000120,0
107,000039_000120,None,None,651,0,0,80,41,39,2,WBT,000039,000120,0
107,000039_000120,None,None,0,0,0,80,41,39,2,WBR,000039,000120,0
107,000000_000009,None,None,123,0,0,80,9,71,1,NBL,000000,000009,0
107,000000_000039,None,None,1848,0,0,80,39,41,1,NBT,000000,000039,0
107,000000_000039,None,None,22171,0,0,80,39,41,1,NBR,000000,000039,0
107,000009_000039,None,None,#N/A,#N/A,0,80,#N/A,#N/A,1,SBL,000009,000039,0
107,000009_000039,None,None,915,0,0,80,30,50,1,SBT,000009,000039,0
107,000009_000039,None,None,1830,0,0,80,30,50,1,SBR,000009,000039,0
108,000040_000120,None,None,134,0,0,80,40,40,2,EBL,000040,000120,0
108,000040_000120,None,None,1267,0,0,80,40,40,2,EBT,000040,000120,0
108,000040_000120,None,None,0,0,0,80,40,40,2,EBR,000040,000120,0
108,000040_000120,None,None,116,0.01,0,80,40,40,2,WBL,000040,000120,0
108,000040_000120,None,None,634,0,0,80,40,40,2,WBT,000040,000120,0
108,000040_000120,None,None,0,0,0,80,40,40,2,WBR,000040,000120,0
108,000000_000009,None,None,123,0,0,80,9,71,1,NBL,000000,000009,0
108,000000_000040,None,None,1900,0,0,80,40,40,1,NBT,000000,000040,0
108,000000_000040,None,None,31037,0,0,80,40,40,1,NBR,000000,000040,0
108,000009_000040,None,None,#N/A,#N/A,0,80,#N/A,#N/A,1,SBL,000009,000040,0
108,000009_000040,None,None,950,0,0,80,31,49,1,SBT,000009,000040,0
108,000009_000040,None,None,1900,0,0,80,31,49,1,SBR,000009,000040,0
109,000048_000120,None,None,123,0.17,0,80,32,48,2,EBL,000048,000120,0
109,000048_000120,None,None,964,0.02,0,80,32,48,2,EBT,000048,000120,0
109,000048_000120,None,None,0,0,0,80,32,48,2,EBR,000048,000120,0
109,000048_000120,None,None,130,0.31,0,80,32,48,2,WBL,000048,000120,0
109,000048_000120,None,None,964,0.1,0,80,32,48,2,WBT,000048,000120,0
109,000048_000120,None,None,0,0,0,80,32,48,2,WBR,000048,000120,0
109,000000_000013,None,None,177,1.09,0,80,13,67,1,NBL,000000,000013,0
109,000009_000048,None,None,1205,1.19,0,80,39,41,1,NBT,000009,000048,0
109,000009_000048,None,None,15061,0.005842906,0,80,39,41,1,NBR,000009,000048,0
109,000000_000009,None,None,#N/A,#N/A,0,80,#N/A,#N/A,1,SBL,000000,000009,0
109,000013_000048,None,None,1067,0.61,0,80,35,45,1,SBT,000013,000048,0
109,000013_000048,None,None,2134,0.040299906,0,80,35,45,1,SBR,000013,000048,0
110,000042_000110,None,None,149,0,0,70,28,42,2,EBL,000042,000110,0
110,000042_000110,None,None,944,0,0,70,28,42,2,EBT,000042,000110,0
110,000042_000110,None,None,0,0,0,70,28,42,2,EBR,000042,000110,0
110,000041_000110,None,None,149,0.01,0,70,29,41,2,WBL,000041,000110,0
110,000041_000110,None,None,984,0,0,70,29,41,2,WBT,000041,000110,0
110,000041_000110,None,None,0,0,0,70,29,41,2,WBR,000041,000110,0
110,000000_000009,None,None,138,0,0,70,9,61,1,NBL,000000,000009,0
110,000000_000042,None,None,748,0,0,70,42,28,1,NBT,000000,000042,0
110,000000_000042,None,None,11960,0,0,70,42,28,1,NBR,000000,000042,0
110,000009_000041,None,None,151,0.01,0,70,32,38,1,SBL,000009,000041,0
110,000009_000041,None,None,551,0,0,70,32,38,1,SBT,000009,000041,0
110,000009_000041,None,None,551,0,0,70,32,38,1,SBR,000009,000041,0
111,000037_000110,None,None,151,0,0,70,33,37,2,EBL,000037,000110,0
111,000037_000110,None,None,570,0,0,70,33,37,2,EBT,000037,000110,0
111,000037_000110,None,None,0,0,0,70,33,37,2,EBR,000037,000110,0
111,000036_000110,None,None,135,0.01,0,70,34,36,2,WBL,000036,000110,0
111,000036_000110,None,None,590,0,0,70,34,36,2,WBT,000036,000110,0
111,000036_000110,None,None,0,0,0,70,34,36,2,WBR,000036,000110,0
111,000000_000009,None,None,138,0,0,70,9,61,1,NBL,000000,000009,0
111,000000_000037,None,None,1298,0,0,70,37,33,1,NBT,000000,000037,0
111,000000_000037,None,None,16229,0,0,70,37,33,1,NBR,000000,000037,0
111,000009_000036,None,None,151,0.01,0,70,27,43,1,SBL,000009,000036,0
111,000009_000036,None,None,905,0,0,70,27,43,1,SBT,000009,000036,0
111,000009_000036,None,None,1810,0,0,70,27,43,1,SBR,000009,000036,0
113,000043_000120,None,None,123,0.11,0,80,37,43,2,EBL,000043,000120,0
113,000043_000120,None,None,568,0.08,0,80,37,43,2,EBT,000043,000120,0
113,000043_000120,None,None,0,0,0,80,37,43,2,EBR,000043,000120,0
113,000043_000120,None,None,0,0,0,80,37,43,2,WBL,000043,000120,0
113,000043_000120,None,None,568,0.06,0,80,37,43,2,WBT,000043,000120,0
113,000043_000120,None,None,0,0,0,80,37,43,2,WBR,000043,000120,0
113,000000_000009,None,None,120,0.48,0,80,9,71,1,NBL,000000,000009,0
113,000000_000043,None,None,2014,1.18,0,80,43,37,1,NBT,000000,000043,0
113,000000_000043,None,None,32893,0.000425622,0,80,43,37,1,NBR,000000,000043,0
113,000009_000043,None,None,96,0.15,0,80,34,46,1,SBL,000009,000043,0
113,000009_000043,None,None,1549,0.51,0,80,34,46,1,SBT,000009,000043,0
113,000009_000043,None,None,4647,0.001506348,0,80,34,46,1,SBR,000009,000043,0
114,000039_000110,None,None,141,0.13,0,70,31,39,2,EBL,000039,000110,0
114,000039_000110,None,None,531,0.13,0,70,31,39,2,EBT,000039,000110,0
114,000039_000110,None,None,0,0,0,70,31,39,2,EBR,000039,000110,0
114,000039_000110,None,None,141,0.1,0,70,31,39,2,WBL,000039,000110,0
114,000039_000110,None,None,531,0.13,0,70,31,39,2,WBT,000039,000110,0
114,000039_000110,None,None,0,0,0,70,31,39,2,WBR,000039,000110,0
114,000000_000009,None,None,138,0.24,0,70,9,61,1,NBL,000000,000009,0
114,000000_000039,None,None,1377,1.12,0,70,39,31,1,NBT,000000,000039,0
114,000000_000039,None,None,17213,0.001336199,0,70,39,31,1,NBR,000000,000039,0
114,000009_000039,None,None,#N/A,#N/A,0,70,#N/A,#N/A,1,SBL,000009,000039,0
114,000009_000039,None,None,1023,0.68,0,70,30,40,1,SBT,000009,000039,0
114,000009_000039,None,None,2046,0.007820137,0,70,30,40,1,SBR,000009,000039,0
115,000036_000110,None,None,143,0.08,0,70,34,36,2,EBL,000036,000110,0
115,000036_000110,None,None,590,0.07,0,70,34,36,2,EBT,000036,000110,0
115,000036_000110,None,None,0,0,0,70,34,36,2,EBR,000036,000110,0
115,000036_000110,None,None,142,0.06,0,70,34,36,2,WBL,000036,000110,0
115,000036_000110,None,None,590,0,0,70,34,36,2,WBT,000036,000110,0
115,000036_000110,None,None,0,0,0,70,34,36,2,WBR,000036,000110,0
115,000000_000009,None,None,138,0.14,0,70,9,61,1,NBL,000000,000009,0
115,000000_000036,None,None,1259,1.22,0,70,36,34,1,NBT,000000,000036,0
115,000000_000036,None,None,22661,0.000926702,0,70,36,34,1,NBR,000000,000036,0
115,000009_000036,None,None,116,0.17,0,70,27,43,1,SBL,000009,000036,0
115,000009_000036,None,None,905,0.78,0,70,27,43,1,SBT,000009,000036,0
115,000009_000036,None,None,1810,0.008287293,0,70,27,43,1,SBR,000009,000036,0
116,000029_000100,None,None,620,0.35,0,60,31,29,2,WBL,000029,000100,0
116,000029_000100,None,None,620,0,0,60,31,29,2,WBT,000029,000100,0
116,000029_000100,None,None,0,0,0,60,31,29,2,WBR,000029,000100,0
116,000000_000029,None,None,0,0,0,60,29,31,1,NBL,000000,000029,0
116,000000_000029,None,None,1148,1.23,0,60,29,31,1,NBT,000000,000029,0
116,000000_000029,None,None,14344,0.009481316,0,60,29,31,1,NBR,000000,000029,0
116,000000_000029,None,None,130,0.39,0,60,29,31,1,SBL,000000,000029,0
116,000000_000029,None,None,1148,0.59,0,60,29,31,1,SBT,000000,000029,0
116,000000_000029,None,None,2295,0,0,60,29,31,1,SBR,000000,000029,0
117,000039_000110,None,None,142,0.1,0,70,31,39,2,EBL,000039,000110,0
117,000039_000110,None,None,543,0.1,0,70,31,39,2,EBT,000039,000110,0
117,000039_000110,None,None,0,0,0,70,31,39,2,EBR,000039,000110,0
117,000039_000110,None,None,141,0.01,0,70,31,39,2,WBL,000039,000110,0
117,000039_000110,None,None,543,0.05,0,70,31,39,2,WBT,000039,000110,0
117,000039_000110,None,None,0,0,0,70,31,39,2,WBR,000039,000110,0
117,000000_000009,None,None,141,0.39,0,70,9,61,1,NBL,000000,000009,0
117,000000_000039,None,None,1408,1.56,0,70,39,31,1,NBT,000000,000039,0
117,000000_000039,None,None,17595,5.68343E-05,0,70,39,31,1,NBR,000000,000039,0
117,000009_000039,None,None,110,0.05,0,70,30,40,1,SBL,000009,000039,0
117,000009_000039,None,None,1046,0.69,0,70,30,40,1,SBT,000009,000039,0
117,000009_000039,None,None,2091,0.005738881,0,70,30,40,1,SBR,000009,000039,0
118,000050_00012,None,None,215,0.81,0,100,12,88,2,EBL,000050,00012,0
118,00013_000140,None,None,929,0.7,0,100,37,63,2,EBT,00013,000140,0
118,00013_000140,None,None,0,0,0,100,37,63,2,EBR,00013,000140,0
118,000050_00013,None,None,237,0.49,0,100,13,87,2,WBL,000050,00013,0
118,00012_000140,None,None,957,0.76,0,100,38,62,2,WBT,00012,000140,0
118,00012_000140,None,None,0,0,0,100,38,62,2,WBR,00012,000140,0
118,000000_000014,None,None,159,1.11,0,100,14,86,1,NBL,000000,000014,0
118,000012_000050,None,None,1436,1.19,0,100,38,62,1,NBT,000012,000050,0
118,000012_000050,None,None,17230,0.009170052,0,100,38,62,1,NBR,000012,000050,0
118,000000_000012,None,None,#N/A,#N/A,0,100,#N/A,#N/A,1,SBL,000000,000012,0
118,000014_000050,None,None,901,0.41,0,100,36,64,1,SBT,000014,000050,0
118,000014_000050,None,None,1802,0.022752497,0,100,36,64,1,SBR,000014,000050,0
119,000035_000100,None,None,176,0,0,60,25,35,2,EBL,000035,000100,0
119,000035_000100,None,None,985,0,0,60,25,35,2,EBT,000035,000100,0
119,000035_000100,None,None,0,0,0,60,25,35,2,EBR,000035,000100,0
119,000035_000100,None,None,176,0.01,0,60,25,35,2,WBL,000035,000100,0
119,000035_000100,None,None,1478,0,0,60,25,35,2,WBT,000035,000100,0
119,000035_000100,None,None,0,0,0,60,25,35,2,WBR,000035,000100,0
119,000000_000035,None,None,0,0,0,60,35,25,1,NBL,000000,000035,0
119,000000_000035,None,None,727,0,0,60,35,25,1,NBT,000000,000035,0
119,000000_000035,None,None,2909,0,0,60,35,25,1,NBR,000000,000035,0
119,000000_000035,None,None,508,0,0,60,35,25,1,SBL,000000,000035,0
119,000000_000035,None,None,727,0,0,60,35,25,1,SBT,000000,000035,0
119,000000_000035,None,None,727,0,0,60,35,25,1,SBR,000000,000035,0
120,000000_000013,None,None,501,0.41,0,110,13,97,1,EBL,000000,000013,0
120,000010_000058,None,None,1102,0.67,0,110,48,62,1,EBT,000010,000058,0
120,000010_000058,None,None,0,0,0,110,48,62,1,EBR,000010,000058,0
120,000000_000010,None,None,351,0.38,0,110,10,100,1,WBL,000000,000010,0
120,000013_000058,None,None,1540,0.74,0,110,45,65,1,WBT,000013,000058,0
120,000013_000058,None,None,0,0,0,110,45,65,1,WBR,000013,000058,0
120,000058_00017,None,None,351,1.47,0,110,9,101,2,NBL,000058,00017,0
120,00017_000150,None,None,976,1.3,0,110,43,67,2,NBT,00017,000150,0
120,00017_000150,None,None,31245,0.002080333,0,110,43,67,2,NBR,00017,000150,0
120,000058_00017,None,None,#N/A,#N/A,0,110,#N/A,#N/A,2,SBL,000058,00017,0
120,00017_000150,None,None,1465,0.27,0,110,43,67,2,SBT,00017,000150,0
120,00017_000150,None,None,4394,0.008420574,0,110,43,67,2,SBR,00017,000150,0
121,000000_000009,None,None,194,0.49,0,90,9,81,1,EBL,000000,000009,0
121,000009_000045,None,None,979,0.79,0,90,36,54,1,EBT,000009,000045,0
121,000009_000045,None,None,0,0,0,90,36,54,1,EBR,000009,000045,0
121,000000_000009,None,None,207,0.3,0,90,9,81,1,WBL,000000,000009,0
121,000009_000045,None,None,1469,1.33,0,90,36,54,1,WBT,000009,000045,0
121,000009_000045,None,None,0,0,0,90,36,54,1,WBR,000009,000045,0
