[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.5
allRedTime,0.5
Walk,7.0
DontWalk,14.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,4.0
LostTimeAdjust,0.0
ScenarioDate,02/24/2015
ScenarioTime,4:00 pm

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
Lanes,278,,,,2,,,,
Name,278,,,,Beardsley Rd,,,,
Distance,278,,,,3297,,,,
Speed,278,,,,40,,,,
Time,278,,,,56.2,,,,
Grade,278,,,,0,,,,
Median,278,,,,12,,,,
Offset,278,,,,0,,,,
TWLTL,278,,,,1,,,,
Crosswalk Width,278,,,,16,,,,
Mandatory Distance,278,,,,200,,,,
Mandatory Distance2,278,,,,1761,,,,
Positioning Distance,278,,,,1174,,,,
Positioning Distance2,278,,,,2348,,,,
Curve Pt X,278,,,,,,,,
Curve Pt Y,278,,,,,,,,
Curve Pt Z,278,,,,,,,,
Link Is Hidden,278,,,,false,,,,
Street Name Is Hidden,278,,,,false,,,,
Up ID,279,270,89,,,,,,
Lanes,279,*2,2,,,,,,
Name,279,Lake Pleasant,Lake Pleasant,,,,,,
Distance,279,1450,1111,,,,,,
Speed,279,40,40,,,,,,
Time,279,24.7,18.9,,,,,,
Grade,279,0,0,,,,,,
Median,279,24,24,,,,,,
Offset,279,0,0,,,,,,
TWLTL,279,0,0,,,,,,
Crosswalk Width,279,16,16,,,,,,
Mandatory Distance,279,100,100,,,,,,
Mandatory Distance2,279,1761,1761,,,,,,
Positioning Distance,279,1174,1174,,,,,,
Positioning Distance2,279,2348,2348,,,,,,
Curve Pt X,279,,589528,,,,,,
Curve Pt Y,279,,973610,,,,,,
Curve Pt Z,279,,0,,,,,,
Link Is Hidden,279,false,false,,,,,,
Street Name Is Hidden,279,false,false,,,,,,
Up ID,280,,,,,89,,,
Lanes,280,,,,,2,,,
Name,280,,,,,Lake Pleasant,,,
Distance,280,,,,,779,,,
Speed,280,,,,,40,,,
Time,280,,,,,13.3,,,
Grade,280,,,,,0,,,
Median,280,,,,,24,,,
Offset,280,,,,,0,,,
TWLTL,280,,,,,0,,,
Crosswalk Width,280,,,,,16,,,
Mandatory Distance,280,,,,,200,,,
Mandatory Distance2,280,,,,,1761,,,
Positioning Distance,280,,,,,1174,,,
Positioning Distance2,280,,,,,2348,,,
Curve Pt X,280,,,,,,,,
Curve Pt Y,280,,,,,,,,
Curve Pt Z,280,,,,,,,,
Link Is Hidden,280,,,,,false,,,
Street Name Is Hidden,280,,,,,false,,,
Up ID,281,90,110,,,,,,
Lanes,281,2,2,,,,,,
Name,281,Lake Pleasant Pkwy,Lake Pleasant Pkwy,,,,,,
Distance,281,971,1709,,,,,,
Speed,281,40,40,,,,,,
Time,281,16.6,29.1,,,,,,
Grade,281,0,0,,,,,,
Median,281,12,12,,,,,,
Offset,281,0,0,,,,,,
TWLTL,281,0,0,,,,,,
Crosswalk Width,281,16,16,,,,,,
Mandatory Distance,281,100,100,,,,,,
Mandatory Distance2,281,1761,1761,,,,,,
Positioning Distance,281,1174,1174,,,,,,
Positioning Distance2,281,2348,2348,,,,,,
Curve Pt X,281,,,,,,,,
Curve Pt Y,281,,,,,,,,
Curve Pt Z,281,,,,,,,,
Link Is Hidden,281,false,false,,,,,,
Street Name Is Hidden,281,false,false,,,,,,
Up ID,282,209,39,,,,,,
Lanes,282,*2,*2,,,,,,
Name,282,91st Ave,91st Ave,,,,,,
Distance,282,640,753,,,,,,
Speed,282,40,40,,,,,,
Time,282,10.9,12.8,,,,,,
Grade,282,0,0,,,,,,
Median,282,12,12,,,,,,
Offset,282,0,0,,,,,,
TWLTL,282,0,0,,,,,,
Crosswalk Width,282,16,16,,,,,,
Mandatory Distance,282,100,100,,,,,,
Mandatory Distance2,282,1761,1761,,,,,,
Positioning Distance,282,1174,1174,,,,,,
Positioning Distance2,282,2348,2348,,,,,,
Curve Pt X,282,597688,,,,,,,
Curve Pt Y,282,958925,,,,,,,
Curve Pt Z,282,0,,,,,,,
Link Is Hidden,282,false,false,,,,,,
Street Name Is Hidden,282,false,false,,,,,,
Up ID,283,175,353,,,,,,
Lanes,283,2,2,,,,,,
Name,283,79th Ave,79th Ave,,,,,,
Distance,283,204,397,,,,,,
Speed,283,40,40,,,,,,
Time,283,3.5,6.8,,,,,,
Grade,283,0,0,,,,,,
Median,283,12,12,,,,,,
Offset,283,0,0,,,,,,
TWLTL,283,0,0,,,,,,
Crosswalk Width,283,16,16,,,,,,
Mandatory Distance,283,100,100,,,,,,
Mandatory Distance2,283,1761,1761,,,,,,
Positioning Distance,283,1174,1174,,,,,,
Positioning Distance2,283,2348,2348,,,,,,
Curve Pt X,283,,604884,,,,,,
Curve Pt Y,283,,933336,,,,,,
Curve Pt Z,283,,0,,,,,,
Link Is Hidden,283,false,false,,,,,,
Street Name Is Hidden,283,false,false,,,,,,
Up ID,284,77,101,,,,,,
Lanes,284,2,2,,,,,,
Name,284,Lake Pleasant Pkwy,Lake Pleasant Pkwy,,,,,,
Distance,284,1927,907,,,,,,
Speed,284,40,40,,,,,,
Time,284,32.8,15.5,,,,,,
Grade,284,0,0,,,,,,
Median,284,12,12,,,,,,
Offset,284,0,0,,,,,,
TWLTL,284,0,0,,,,,,
Crosswalk Width,284,16,16,,,,,,
Mandatory Distance,284,100,100,,,,,,
Mandatory Distance2,284,1761,1761,,,,,,
Positioning Distance,284,1174,1174,,,,,,
Positioning Distance2,284,2348,2348,,,,,,
Curve Pt X,284,,591775,,,,,,
Curve Pt Y,284,,982976,,,,,,
Curve Pt Z,284,,0,,,,,,
Link Is Hidden,284,false,false,,,,,,
Street Name Is Hidden,284,false,false,,,,,,
Up ID,285,,387,290,,,,,
Lanes,285,,2,2,,,,,
Name,285,,,,,,,,
Distance,285,,10088,47,,,,,
Speed,285,,40,40,,,,,
Time,285,,172.0,0.8,,,,,
Grade,285,,0,0,,,,,
Median,285,,12,0,,,,,
Offset,285,,0,0,,,,,
TWLTL,285,,0,0,,,,,
Crosswalk Width,285,,16,16,,,,,
Mandatory Distance,285,,100,100,,,,,
Mandatory Distance2,285,,1761,1761,,,,,
Positioning Distance,285,,1174,1174,,,,,
Positioning Distance2,285,,2348,2348,,,,,
Curve Pt X,285,,,,,,,,
Curve Pt Y,285,,,,,,,,
Curve Pt Z,285,,,,,,,,
Link Is Hidden,285,,false,false,,,,,
Street Name Is Hidden,285,,false,false,,,,,
Up ID,286,,,409,,,,,
Lanes,286,,,2,,,,,
Name,286,,,Eastbound Loop 303 Ramp,,,,,
Distance,286,,,626,,,,,
Speed,286,,,30,,,,,
Time,286,,,14.2,,,,,
Grade,286,,,0,,,,,
Median,286,,,0,,,,,
Offset,286,,,0,,,,,
TWLTL,286,,,0,,,,,
Crosswalk Width,286,,,16,,,,,
Mandatory Distance,286,,,200,,,,,
Mandatory Distance2,286,,,1320,,,,,
Positioning Distance,286,,,880,,,,,
Positioning Distance2,286,,,1760,,,,,
Curve Pt X,286,,,,,,,,
Curve Pt Y,286,,,,,,,,
Curve Pt Z,286,,,,,,,,
Link Is Hidden,286,,,false,,,,,
Street Name Is Hidden,286,,,false,,,,,
Up ID,287,80,95,,,,,,
Lanes,287,2,2,,,,,,
Name,287,Lake Pleasant Pkwy,Lake Pleasant Pkwy,,,,,,
Distance,287,1103,1635,,,,,,
Speed,287,40,40,,,,,,
Time,287,18.8,27.9,,,,,,
Grade,287,0,0,,,,,,
Median,287,12,12,,,,,,
Offset,287,0,0,,,,,,
TWLTL,287,0,0,,,,,,
Crosswalk Width,287,16,16,,,,,,
Mandatory Distance,287,100,100,,,,,,
Mandatory Distance2,287,1761,1761,,,,,,
Positioning Distance,287,1174,1174,,,,,,
Positioning Distance2,287,2348,2348,,,,,,
Curve Pt X,287,,,,,,,,
Curve Pt Y,287,,,,,,,,
Curve Pt Z,287,,,,,,,,
Link Is Hidden,287,false,false,,,,,,
Street Name Is Hidden,287,false,false,,,,,,
Up ID,288,,,104,103,,,,
Lanes,288,,,3,5,,,,
Name,288,,,Happy Valley Road,Happy Valley Road,,,,
Distance,288,,,241,2414,,,,
Speed,288,,,40,40,,,,
Time,288,,,4.1,41.1,,,,
Grade,288,,,0,0,,,,
Median,288,,,*24,*24,,,,
Offset,288,,,0,0,,,,
TWLTL,288,,,0,0,,,,
Crosswalk Width,288,,,16,16,,,,
Mandatory Distance,288,,,100,100,,,,
Mandatory Distance2,288,,,1761,1761,,,,
Positioning Distance,288,,,1174,1174,,,,
Positioning Distance2,288,,,2348,2348,,,,
Curve Pt X,288,,,,,,,,
Curve Pt Y,288,,,,,,,,
Curve Pt Z,288,,,,,,,,
Link Is Hidden,288,,,false,false,,,,
Street Name Is Hidden,288,,,false,false,,,,
Up ID,289,,,76,104,,,,
Lanes,289,,,4,*3,,,,
Name,289,,,Happy Valley Road,Happy Valley Road,,,,
Distance,289,,,771,1884,,,,
Speed,289,,,40,40,,,,
Time,289,,,13.1,32.1,,,,
Grade,289,,,0,0,,,,
Median,289,,,12,12,,,,
Offset,289,,,0,0,,,,
TWLTL,289,,,0,0,,,,
Crosswalk Width,289,,,16,16,,,,
Mandatory Distance,289,,,100,100,,,,
Mandatory Distance2,289,,,1761,1761,,,,
Positioning Distance,289,,,1174,1174,,,,
Positioning Distance2,289,,,2348,2348,,,,
Curve Pt X,289,,,,,,,,
Curve Pt Y,289,,,,,,,,
Curve Pt Z,289,,,,,,,,
Link Is Hidden,289,,,false,false,,,,
Street Name Is Hidden,289,,,false,false,,,,
Up ID,290,,,,285,,,,
Lanes,290,,,,2,,,,
Name,290,,,,,,,,
Distance,290,,,,47,,,,
Speed,290,,,,40,,,,
Time,290,,,,0.8,,,,
Grade,290,,,,0,,,,
Median,290,,,,0,,,,
Offset,290,,,,0,,,,
TWLTL,290,,,,0,,,,
Crosswalk Width,290,,,,16,,,,
Mandatory Distance,290,,,,200,,,,
Mandatory Distance2,290,,,,1761,,,,
Positioning Distance,290,,,,1174,,,,
Positioning Distance2,290,,,,2348,,,,
Curve Pt X,290,,,,,,,,
Curve Pt Y,290,,,,,,,,
Curve Pt Z,290,,,,,,,,
Link Is Hidden,290,,,,false,,,,
Street Name Is Hidden,290,,,,false,,,,
Up ID,291,,,17,314,,,,
Lanes,291,,,2,2,,,,
Name,291,,,Olive Ave,Olive Ave,,,,
Distance,291,,,1111,3384,,,,
Speed,291,,,40,40,,,,
Time,291,,,18.9,57.7,,,,
Grade,291,,,0,0,,,,
Median,291,,,12,12,,,,
Offset,291,,,0,0,,,,
TWLTL,291,,,1,1,,,,
Crosswalk Width,291,,,16,16,,,,
Mandatory Distance,291,,,100,100,,,,
Mandatory Distance2,291,,,1761,1761,,,,
Positioning Distance,291,,,1174,1174,,,,
Positioning Distance2,291,,,2348,2348,,,,
Curve Pt X,291,,,,606831,,,,
Curve Pt Y,291,,,,933678,,,,
Curve Pt Z,291,,,,0,,,,
Link Is Hidden,291,,,false,false,,,,
Street Name Is Hidden,291,,,false,false,,,,
Up ID,292,,,99,113,,,,
Lanes,292,,,2,*2,,,,
Name,292,,,Happy Valley Road,Happy Valley Road,,,,
Distance,292,,,693,2167,,,,
Speed,292,,,40,40,,,,
Time,292,,,11.8,36.9,,,,
Grade,292,,,0,0,,,,
Median,292,,,12,12,,,,
Offset,292,,,0,0,,,,
TWLTL,292,,,0,0,,,,
Crosswalk Width,292,,,16,16,,,,
Mandatory Distance,292,,,100,100,,,,
Mandatory Distance2,292,,,1761,1761,,,,
Positioning Distance,292,,,1174,1174,,,,
Positioning Distance2,292,,,2348,2348,,,,
Curve Pt X,292,,,,589210,,,,
Curve Pt Y,292,,,,987431,,,,
Curve Pt Z,292,,,,0,,,,
Link Is Hidden,292,,,false,false,,,,
Street Name Is Hidden,292,,,false,false,,,,
Up ID,293,,,418,99,,,,
Lanes,293,,,*2,*3,,,,
Name,293,,,Happy Valley Road,Happy Valley Road,,,,
Distance,293,,,3792,1592,,,,
Speed,293,,,40,40,,,,
Time,293,,,64.6,27.1,,,,
Grade,293,,,0,0,,,,
Median,293,,,12,12,,,,
Offset,293,,,0,0,,,,
TWLTL,293,,,0,0,,,,
Crosswalk Width,293,,,16,16,,,,
Mandatory Distance,293,,,100,100,,,,
Mandatory Distance2,293,,,1761,1761,,,,
Positioning Distance,293,,,1174,1174,,,,
Positioning Distance2,293,,,2348,2348,,,,
Curve Pt X,293,,,,,,,,
Curve Pt Y,293,,,,,,,,
Curve Pt Z,293,,,,,,,,
Link Is Hidden,293,,,false,false,,,,
Street Name Is Hidden,293,,,false,false,,,,
Up ID,294,106,,,,,,,
Lanes,294,0,,,,,,,
Name,294,,,,,,,,
Distance,294,227,,,,,,,
Speed,294,40,,,,,,,
Time,294,3.9,,,,,,,
Grade,294,0,,,,,,,
Median,294,24,,,,,,,
Offset,294,0,,,,,,,
TWLTL,294,0,,,,,,,
Crosswalk Width,294,16,,,,,,,
Mandatory Distance,294,200,,,,,,,
Mandatory Distance2,294,1761,,,,,,,
Positioning Distance,294,1174,,,,,,,
Positioning Distance2,294,2348,,,,,,,
Curve Pt X,294,,,,,,,,
Curve Pt Y,294,,,,,,,,
Curve Pt Z,294,,,,,,,,
Link Is Hidden,294,false,,,,,,,
Street Name Is Hidden,294,false,,,,,,,
Up ID,295,11,179,241,334,,,,
Lanes,295,5,5,5,5,,,,
Name,295,75th Ave,75th Ave,Bell Road,,,,,
Distance,295,1491,5305,1352,782,,,,
Speed,295,40,40,40,40,,,,
Time,295,25.4,90.4,23.0,13.3,,,,
Grade,295,0,0,0,0,,,,
Median,295,24,24,12,12,,,,
Offset,295,0,0,0,0,,,,
TWLTL,295,1,0,0,0,,,,
Crosswalk Width,295,16,16,16,16,,,,
Mandatory Distance,295,375,375,375,375,,,,
Mandatory Distance2,295,1761,1761,1761,1761,,,,
Positioning Distance,295,1174,1174,1174,1174,,,,
Positioning Distance2,295,2348,2348,2348,2348,,,,
Curve Pt X,295,,,,,,,,
Curve Pt Y,295,,,,,,,,
Curve Pt Z,295,,,,,,,,
Link Is Hidden,295,false,false,false,false,,,,
Street Name Is Hidden,295,false,false,false,false,,,,
Up ID,296,404,298,,,,,,
Lanes,296,4,3,,,,,,
Name,296,Happy Valley Road,Happy Valley Road,,,,,,
Distance,296,576,1529,,,,,,
Speed,296,40,40,,,,,,
Time,296,9.8,26.1,,,,,,
Grade,296,0,0,,,,,,
Median,296,0,0,,,,,,
Offset,296,0,0,,,,,,
TWLTL,296,0,0,,,,,,
Crosswalk Width,296,16,16,,,,,,
Mandatory Distance,296,100,100,,,,,,
Mandatory Distance2,296,1761,1761,,,,,,
Positioning Distance,296,1174,1174,,,,,,
Positioning Distance2,296,2348,2348,,,,,,
Curve Pt X,296,,578407,,,,,,
Curve Pt Y,296,,989713,,,,,,
Curve Pt Z,296,,0,,,,,,
Link Is Hidden,296,false,false,,,,,,
Street Name Is Hidden,296,false,false,,,,,,
Up ID,297,,,,,,298,93,
Lanes,297,,,,,,4,3,
Name,297,,,,,,Happy Valley Road,Vistancia Blvd,
Distance,297,,,,,,5212,2680,
Speed,297,,,,,,40,40,
Time,297,,,,,,88.8,45.7,
Grade,297,,,,,,0,0,
Median,297,,,,,,0,0,
Offset,297,,,,,,0,0,
TWLTL,297,,,,,,0,0,
Crosswalk Width,297,,,,,,16,16,
Mandatory Distance,297,,,,,,100,100,
Mandatory Distance2,297,,,,,,1761,1761,
Positioning Distance,297,,,,,,1174,1174,
Positioning Distance2,297,,,,,,2348,2348,
Curve Pt X,297,,,,,,579346,,
Curve Pt Y,297,,,,,,994569,,
Curve Pt Z,297,,,,,,0,,
Link Is Hidden,297,,,,,,false,false,
Street Name Is Hidden,297,,,,,,false,false,
Up ID,298,296,297,,,,,,
Lanes,298,4,3,,,,,,
Name,298,Happy Valley Road,Happy Valley Road,,,,,,
Distance,298,1529,5212,,,,,,
Speed,298,40,40,,,,,,
Time,298,26.1,88.8,,,,,,
Grade,298,0,0,,,,,,
Median,298,0,0,,,,,,
Offset,298,0,0,,,,,,
TWLTL,298,0,0,,,,,,
Crosswalk Width,298,16,16,,,,,,
Mandatory Distance,298,100,100,,,,,,
Mandatory Distance2,298,1761,1761,,,,,,
Positioning Distance,298,1174,1174,,,,,,
Positioning Distance2,298,2348,2348,,,,,,
Curve Pt X,298,578652,579897,,,,,,
Curve Pt Y,298,990198,992386,,,,,,
Curve Pt Z,298,0,0,,,,,,
Link Is Hidden,298,false,false,,,,,,
Street Name Is Hidden,298,false,false,,,,,,
Up ID,299,36,37,152,390,,,,
Lanes,299,2,2,2,2,,,,
Name,299,87st Ave,87th Ave,Mountain View,Mountain View,,,,
Distance,299,2649,2638,2710,2616,,,,
Speed,299,40,40,40,40,,,,
Time,299,45.2,45.0,46.2,44.6,,,,
Grade,299,0,0,0,0,,,,
Median,299,12,12,12,12,,,,
Offset,299,0,0,0,0,,,,
TWLTL,299,1,0,0,1,,,,
Crosswalk Width,299,16,16,16,16,,,,
Mandatory Distance,299,200,200,200,200,,,,
Mandatory Distance2,299,1761,1761,1761,1761,,,,
Positioning Distance,299,1174,1174,1174,1174,,,,
Positioning Distance2,299,2348,2348,2348,2348,,,,
Curve Pt X,299,,,,,,,,
Curve Pt Y,299,,,,,,,,
Curve Pt Z,299,,,,,,,,
Link Is Hidden,299,false,false,false,false,,,,
Street Name Is Hidden,299,false,false,false,false,,,,
Up ID,300,,,,,,93,,
Lanes,300,,,,,,2,,
Name,300,,,,,,Vistancia Blvd,,
Distance,300,,,,,,1404,,
Speed,300,,,,,,40,,
Time,300,,,,,,23.9,,
Grade,300,,,,,,0,,
Median,300,,,,,,0,,
Offset,300,,,,,,0,,
TWLTL,300,,,,,,0,,
Crosswalk Width,300,,,,,,16,,
Mandatory Distance,300,,,,,,200,,
Mandatory Distance2,300,,,,,,1761,,
Positioning Distance,300,,,,,,1174,,
Positioning Distance2,300,,,,,,2348,,
Curve Pt X,300,,,,,,,,
Curve Pt Y,300,,,,,,,,
Curve Pt Z,300,,,,,,,,
Link Is Hidden,300,,,,,,false,,
Street Name Is Hidden,300,,,,,,false,,
Up ID,301,,302,,,,,,
Lanes,301,,2,,,,,,
Name,301,,El Mirage Rd,,,,,,
Distance,301,,8470,,,,,,
Speed,301,,40,,,,,,
Time,301,,144.4,,,,,,
Grade,301,,0,,,,,,
Median,301,,0,,,,,,
Offset,301,,0,,,,,,
TWLTL,301,,0,,,,,,
Crosswalk Width,301,,16,,,,,,
Mandatory Distance,301,,200,,,,,,
Mandatory Distance2,301,,1761,,,,,,
Positioning Distance,301,,1174,,,,,,
Positioning Distance2,301,,2348,,,,,,
Curve Pt X,301,,,,,,,,
Curve Pt Y,301,,,,,,,,
Curve Pt Z,301,,,,,,,,
Link Is Hidden,301,,false,,,,,,
Street Name Is Hidden,301,,false,,,,,,
Up ID,302,301,303,,,,,,
Lanes,302,*2,*2,,,,,,
Name,302,El Mirage Rd,,,,,,,
Distance,302,8470,601,,,,,,
Speed,302,40,40,,,,,,
Time,302,144.4,10.2,,,,,,
Grade,302,0,0,,,,,,
Median,302,0,0,,,,,,
Offset,302,0,0,,,,,,
TWLTL,302,0,0,,,,,,
Crosswalk Width,302,16,16,,,,,,
Mandatory Distance,302,100,100,,,,,,
Mandatory Distance2,302,1761,1761,,,,,,
Positioning Distance,302,1174,1174,,,,,,
Positioning Distance2,302,2348,2348,,,,,,
Curve Pt X,302,,,,,,,,
Curve Pt Y,302,,,,,,,,
Curve Pt Z,302,,,,,,,,
Link Is Hidden,302,false,false,,,,,,
Street Name Is Hidden,302,false,false,,,,,,
Up ID,303,302,73,,,,,,
Lanes,303,2,2,,,,,,
Name,303,,El Mirage Rd,,,,,,
Distance,303,601,1063,,,,,,
Speed,303,40,40,,,,,,
Time,303,10.2,18.1,,,,,,
Grade,303,0,0,,,,,,
Median,303,0,0,,,,,,
Offset,303,0,0,,,,,,
TWLTL,303,0,0,,,,,,
Crosswalk Width,303,16,16,,,,,,
Mandatory Distance,303,100,100,,,,,,
Mandatory Distance2,303,1761,1761,,,,,,
Positioning Distance,303,1174,1174,,,,,,
Positioning Distance2,303,2348,2348,,,,,,
Curve Pt X,303,,,,,,,,
Curve Pt Y,303,,,,,,,,
Curve Pt Z,303,,,,,,,,
Link Is Hidden,303,false,false,,,,,,
Street Name Is Hidden,303,false,false,,,,,,
Up ID,304,,,,,,,73,
Lanes,304,,,,,,,0,
Name,304,,,,,,,Fire Station #6,
Distance,304,,,,,,,142,
Speed,304,,,,,,,40,
Time,304,,,,,,,2.4,
Grade,304,,,,,,,0,
Median,304,,,,,,,0,
Offset,304,,,,,,,0,
TWLTL,304,,,,,,,0,
Crosswalk Width,304,,,,,,,16,
Mandatory Distance,304,,,,,,,200,
Mandatory Distance2,304,,,,,,,1761,
Positioning Distance,304,,,,,,,1174,
Positioning Distance2,304,,,,,,,2348,
Curve Pt X,304,,,,,,,,
Curve Pt Y,304,,,,,,,,
Curve Pt Z,304,,,,,,,,
Link Is Hidden,304,,,,,,,false,
Street Name Is Hidden,304,,,,,,,false,
Up ID,305,,,,,93,,,
Lanes,305,,,,,*2,,,
Name,305,,,,,El Mirage Rd,,,
Distance,305,,,,,1376,,,
Speed,305,,,,,40,,,
Time,305,,,,,23.5,,,
Grade,305,,,,,0,,,
Median,305,,,,,0,,,
Offset,305,,,,,0,,,
TWLTL,305,,,,,0,,,
Crosswalk Width,305,,,,,16,,,
Mandatory Distance,305,,,,,200,,,
Mandatory Distance2,305,,,,,1761,,,
Positioning Distance,305,,,,,1174,,,
Positioning Distance2,305,,,,,2348,,,
Curve Pt X,305,,,,,,,,
Curve Pt Y,305,,,,,,,,
Curve Pt Z,305,,,,,,,,
Link Is Hidden,305,,,,,false,,,
Street Name Is Hidden,305,,,,,false,,,
Up ID,306,88,136,,131,,,,
Lanes,306,2,1,,1,,,,
Name,306,99th Ave,,,Butler Drive,,,,
Distance,306,2597,1464,,2664,,,,
Speed,306,40,40,,40,,,,
Time,306,44.3,25.0,,45.4,,,,
Grade,306,0,0,,0,,,,
Median,306,12,12,,12,,,,
Offset,306,0,0,,0,,,,
TWLTL,306,0,0,,0,,,,
Crosswalk Width,306,16,16,,16,,,,
Mandatory Distance,306,200,200,,200,,,,
Mandatory Distance2,306,1761,1761,,1761,,,,
Positioning Distance,306,1174,1174,,1174,,,,
Positioning Distance2,306,2348,2348,,2348,,,,
Curve Pt X,306,,,,,,,,
Curve Pt Y,306,,,,,,,,
Curve Pt Z,306,,,,,,,,
Link Is Hidden,306,false,false,,false,,,,
Street Name Is Hidden,306,false,false,,false,,,,
Up ID,307,,,,63,,,,
Lanes,307,,,,1,,,,
Name,307,,,,Williams Rd,,,,
Distance,307,,,,641,,,,
Speed,307,,,,40,,,,
Time,307,,,,10.9,,,,
Grade,307,,,,0,,,,
Median,307,,,,0,,,,
Offset,307,,,,0,,,,
TWLTL,307,,,,0,,,,
Crosswalk Width,307,,,,16,,,,
Mandatory Distance,307,,,,200,,,,
Mandatory Distance2,307,,,,1761,,,,
Positioning Distance,307,,,,1174,,,,
Positioning Distance2,307,,,,2348,,,,
Curve Pt X,307,,,,,,,,
Curve Pt Y,307,,,,,,,,
Curve Pt Z,307,,,,,,,,
Link Is Hidden,307,,,,false,,,,
Street Name Is Hidden,307,,,,false,,,,
Up ID,308,181,229,,,,,,
Lanes,308,2,2,,,,,,
Name,308,67th Ave,67th Ave,,,,,,
Distance,308,4009,1870,,,,,,
Speed,308,40,40,,,,,,
Time,308,68.3,31.9,,,,,,
Grade,308,0,0,,,,,,
Median,308,12,12,,,,,,
Offset,308,0,0,,,,,,
TWLTL,308,0,0,,,,,,
Crosswalk Width,308,16,16,,,,,,
Mandatory Distance,308,100,100,,,,,,
Mandatory Distance2,308,1761,1761,,,,,,
Positioning Distance,308,1174,1174,,,,,,
Positioning Distance2,308,2348,2348,,,,,,
Curve Pt X,308,,,,,,,,
Curve Pt Y,308,,,,,,,,
Curve Pt Z,308,,,,,,,,
Link Is Hidden,308,false,false,,,,,,
Street Name Is Hidden,308,false,false,,,,,,
Up ID,309,,,63,310,,,,
Lanes,309,,,2,2,,,,
Name,309,,,Williams Rd,Williams Rd,,,,
Distance,309,,,1711,1005,,,,
Speed,309,,,40,40,,,,
Time,309,,,29.2,17.1,,,,
Grade,309,,,0,0,,,,
Median,309,,,0,0,,,,
Offset,309,,,0,0,,,,
TWLTL,309,,,0,0,,,,
Crosswalk Width,309,,,16,16,,,,
Mandatory Distance,309,,,100,100,,,,
Mandatory Distance2,309,,,1761,1761,,,,
Positioning Distance,309,,,1174,1174,,,,
Positioning Distance2,309,,,2348,2348,,,,
Curve Pt X,309,,,,,,,,
Curve Pt Y,309,,,,,,,,
Curve Pt Z,309,,,,,,,,
Link Is Hidden,309,,,false,false,,,,
Street Name Is Hidden,309,,,false,false,,,,
Up ID,310,,,309,110,,,,
Lanes,310,,,2,2,,,,
Name,310,,,Williams Rd,Williams,,,,
Distance,310,,,1005,821,,,,
Speed,310,,,40,40,,,,
Time,310,,,17.1,14.0,,,,
Grade,310,,,0,0,,,,
Median,310,,,0,0,,,,
Offset,310,,,0,0,,,,
TWLTL,310,,,0,0,,,,
Crosswalk Width,310,,,16,16,,,,
Mandatory Distance,310,,,100,100,,,,
Mandatory Distance2,310,,,1761,1761,,,,
Positioning Distance,310,,,1174,1174,,,,
Positioning Distance2,310,,,2348,2348,,,,
Curve Pt X,310,,,,,,,,
Curve Pt Y,310,,,,,,,,
Curve Pt Z,310,,,,,,,,
Link Is Hidden,310,,,false,false,,,,
Street Name Is Hidden,310,,,false,false,,,,
Up ID,311,,15,,,,,,
Lanes,311,,1,,,,,,
Name,311,,77th Ave,,,,,,
Distance,311,,268,,,,,,
Speed,311,,40,,,,,,
Time,311,,4.6,,,,,,
Grade,311,,0,,,,,,
Median,311,,12,,,,,,
Offset,311,,0,,,,,,
TWLTL,311,,0,,,,,,
Crosswalk Width,311,,16,,,,,,
Mandatory Distance,311,,200,,,,,,
Mandatory Distance2,311,,1761,,,,,,
Positioning Distance,311,,1174,,,,,,
Positioning Distance2,311,,2348,,,,,,
Curve Pt X,311,,,,,,,,
Curve Pt Y,311,,,,,,,,
Curve Pt Z,311,,,,,,,,
Link Is Hidden,311,,false,,,,,,
Street Name Is Hidden,311,,false,,,,,,
Up ID,312,241,,,,,,,
Lanes,312,2,,,,,,,
Name,312,77th Ave,,,,,,,
Distance,312,418,,,,,,,
Speed,312,40,,,,,,,
Time,312,7.1,,,,,,,
Grade,312,0,,,,,,,
Median,312,12,,,,,,,
Offset,312,0,,,,,,,
TWLTL,312,1,,,,,,,
Crosswalk Width,312,16,,,,,,,
Mandatory Distance,312,200,,,,,,,
Mandatory Distance2,312,1761,,,,,,,
Positioning Distance,312,1174,,,,,,,
Positioning Distance2,312,2348,,,,,,,
Curve Pt X,312,,,,,,,,
Curve Pt Y,312,,,,,,,,
Curve Pt Z,312,,,,,,,,
Link Is Hidden,312,false,,,,,,,
Street Name Is Hidden,312,false,,,,,,,
Up ID,313,369,317,367,58,,,,
Lanes,313,3,0,5,6,,,,
Name,313,Loop 101 NB,Loop 101 NB,Thunderbird,Thunderbird,,,,
Distance,313,2571,1723,1030,706,,,,
Speed,313,40,40,40,40,,,,
Time,313,43.8,29.4,17.6,12.0,,,,
Grade,313,0,0,0,0,,,,
Median,313,12,12,24,24,,,,
Offset,313,0,0,0,0,,,,
TWLTL,313,0,0,1,0,,,,
Crosswalk Width,313,16,16,16,16,,,,
